# name	lat	lon	state	admin	pop  — GeoNames (CC-BY 4.0), NE India + Sikkim
sabual	23.4424	92.5940	MZ	0	0
sachida	27.2872	92.5668	AR	0	0
sadar	23.8079	91.2903	TR	1	531121
sadharu guri	26.7535	93.1303	AS	0	0
sadiya	27.8524	95.6858	AS	1	102434
sagalee	27.2338	93.4965	AR	0	1315
sagalee adc	27.2467	93.5023	AR	1	6049
sagolmang	24.9574	94.0242	MN	0	0
sagong	27.9858	94.8370	AR	0	0
sagunchara	26.3220	89.8313	AS	0	0
sahajuri	26.4342	89.9523	AS	0	0
sahamphung	25.0298	94.6122	MN	1	9484
saharghutu	26.4358	89.9045	AS	0	0
sahebpara	26.4451	89.9719	AS	0	0
sahryngkham	25.5451	91.9635	ML	0	0
saibom	24.4254	94.1011	MN	0	0
saichal	23.7187	93.0677	MZ	0	0
saichang	24.4488	93.4073	MN	0	0
saiha	22.4405	93.0559	MZ	1	37208
saikhoa ghat	27.7548	95.5979	AS	0	0
saikot	24.2781	93.7262	MN	1	12167
saikul	24.9962	93.9793	MN	1	25986
saipung	25.2932	92.6038	ML	1	37107
sairang	23.8103	92.6523	MZ	0	5950
sairep	22.8229	92.8211	MZ	0	0
saitlaw	23.9719	92.5745	MZ	0	11043
saitthad	25.5429	92.5360	ML	0	0
saitu	25.0338	93.8932	MN	0	0
saitu gamphazol	25.0159	93.8369	MN	1	27299
saitual	23.8486	93.0914	MZ	1	50591
sajong	27.2046	88.5501	SK	0	0
sajrang	25.7901	91.7481	ML	0	0
sakchi	26.4039	94.8499	NL	0	0
sakhai	25.8802	94.5034	NL	0	0
sakhalu	25.9751	94.5126	NL	0	0
sakhan	23.8041	92.1598	TR	0	0
sakmuthi	26.5167	93.0167	AS	0	0
sakmuthigoan	26.5692	92.9796	AS	0	0
sakok	24.8742	94.3133	MN	0	0
sakong	27.4333	92.8000	AR	0	0
sakraba	25.6382	94.3660	NL	1	9241
sakshi	26.4328	94.8535	NL	1	8615
sakti	27.6167	91.7167	AR	0	0
sakyong	27.5667	88.4000	SK	0	0
salaguri	27.0646	94.8270	AS	0	0
salakati	26.4442	90.3641	AS	0	4863
salana	26.4537	92.9769	AS	0	0
salebong	27.1549	88.3791	SK	0	0
saledal	26.4287	91.7812	AS	0	0
salem veng	23.7069	92.7366	MZ	0	0
salgari	27.1420	88.3098	SK	0	0
salikipara nc	27.2943	94.2039	AS	0	0
salingdang	27.1182	88.1470	SK	0	0
saljuri	26.4965	89.9808	AS	0	0
salkocha	26.2356	90.3394	AS	0	0
salmara	26.2614	90.1741	AS	0	0
samaguri	26.3996	92.8083	AS	1	330575
samala khat	26.5156	91.9270	AS	0	0
samanda	25.5763	90.5043	ML	1	56235
samdong	27.3489	88.5029	SK	0	0
sampurre	25.8329	94.7751	NL	0	0
samsingh	27.1554	88.2809	SK	0	0
samugarangapuram	8.3774	77.6120	MZ	0	0
samukjan	26.4358	93.8030	AS	0	0
samulamlan	24.3530	93.7911	MN	1	10356
samurou	24.7009	93.9033	MN	0	16582
san khu	27.1999	88.5157	SK	0	0
sandheli	26.4389	91.4266	AS	0	0
sangaikot	24.2268	93.8025	MN	1	14082
sangau	22.6615	93.0168	MZ	1	16739
sangdung	27.2254	88.2335	SK	0	0
sangdupota	27.1404	93.7785	AR	0	0
sangdupota basar nello circle	27.1011	93.4067	AR	1	4053
sangkhu	27.2439	88.1347	SK	0	0
sangma	28.1282	96.6875	AR	0	0
sangpurr	26.1338	94.8515	NL	0	0
sangram	27.8070	93.5348	AR	0	0
sangram sdo	27.8114	93.5188	AR	1	9203
sangsangnyu	26.2510	94.8743	NL	1	6629
sangsik	25.5256	90.8649	ML	0	0
sanis	26.2055	94.2032	NL	1	7356
sanjenbam	24.7883	94.0159	MN	0	0
sanpara	26.0390	91.5127	AS	0	4534
santhalpara	26.4534	89.9287	AS	0	0
santinagar	23.9809	91.6166	TR	0	0
santipur	26.5807	91.4583	AS	0	0
santirbazar	23.2895	91.6294	TR	1	135676
sapatgram	26.3373	90.1236	AS	0	12163
sapatimi	26.2004	94.5469	NL	0	0
sapekhati	27.0969	95.2140	AS	1	152990
sapkata	26.2858	91.3879	AS	0	0
saptiqa	25.9826	94.4058	NL	1	575
saralpara	26.8251	90.2504	AS	0	0
sarbhog	26.4893	90.8843	AS	0	8112
sarhed	26.4474	93.3569	AS	0	0
sarkher basti	25.8873	93.1546	AS	0	0
sarli	27.9263	93.1629	AR	0	0
sarli circle	27.9651	93.1798	AR	1	1866
sarpamari	26.3073	89.8666	AS	0	0
sarpara	26.0955	91.5184	AS	0	6529
sartam	28.0026	93.8268	AR	0	0
sarthebari	26.3717	91.1951	AS	1	138808
sarupathar	26.1233	93.9055	AS	1	232378
sarupathar bengali	27.3406	95.3135	AS	0	8752
sarupeta	26.5019	91.0767	AS	0	0
sarupeta pt	26.5461	91.1329	AS	1	148696
sarusajai	26.1103	91.7614	AS	0	0
satakha	25.9347	94.4582	NL	1	19691
sateek	23.5465	92.7031	MZ	0	0
satgaon	26.1535	91.8451	AS	0	0
sathazumi	25.7602	94.3625	NL	0	0
satoi	25.8111	94.6012	NL	1	4540
satpakhali	26.0636	91.4495	AS	0	0
satra baradi	26.3285	91.0502	AS	0	0
satrakanara	26.2571	90.9200	AS	0	0
sawa circle	27.7245	93.0447	AR	1	3872
sawombung	24.9234	94.0331	MN	1	79080
sebba	27.2277	93.0298	AR	0	0
sechapani	26.2878	89.8945	AS	0	0
sechu zubza	25.6722	93.9930	NL	1	17083
segi gusar	28.1080	94.1805	AR	0	0
segi gusar circle	28.0771	94.2113	AR	1	4017
seijosa adc	27.0538	92.8497	AR	1	3958
sekhe	27.3504	93.7359	AR	0	0
sekhum	23.1387	92.7502	MZ	0	0
sekruzu	25.7908	94.3822	NL	1	11366
selbalgiri	25.3401	90.0497	ML	0	0
seling	23.7255	92.8566	MZ	0	0
selsella	25.7235	89.9991	ML	1	85035
semma	27.2500	93.1333	AR	0	0
sempang	24.8551	93.4319	MN	0	0
senapati	25.2671	94.0224	MN	1	479148
senga	26.2790	91.1565	AS	0	0
senge dzong	27.4667	92.1000	AR	0	0
sengmai	24.9456	93.8814	MN	0	5065
sentlang	23.8956	92.7364	MZ	0	0
senua	26.9051	95.3304	AR	0	0
senvon	24.1419	93.0481	MZ	0	0
sepahijala	23.6063	91.3433	TR	1	0
sepon	27.1107	94.8495	AS	0	4234
seppa	27.3617	93.0399	AR	0	18350
seppa hq	27.2891	92.9880	AR	1	24749
serchhip	23.2817	92.9004	MZ	1	64937
serfanguri	26.4631	89.9478	AS	0	0
serhmun	24.2345	92.4233	TR	0	0
serkawn	22.9085	92.7575	MZ	0	0
serkawr	22.3622	92.9801	MZ	0	0
sesawng	23.7457	92.8546	MZ	0	0
sethawn	24.1192	92.6969	MZ	0	0
seyochung	25.9365	94.6511	NL	1	9151
shamaguri	26.4099	89.9074	AS	0	0
shamator	26.1022	94.8568	NL	1	13564
shamtorr	26.0595	94.8799	NL	0	0
shangnyu	26.8019	95.1705	NL	1	4740
shangpung	25.4768	92.3513	ML	0	0
shartang	24.0739	93.7315	MN	0	0
shedhumi	25.8681	93.9517	AS	0	0
shelkai	24.0179	93.8049	MN	0	0
shelkui khunou	24.0644	93.8679	MN	0	0
shella	25.1786	91.6395	ML	0	54039
shella bholaganj	25.2437	91.7103	ML	1	54039
sherathang	27.3801	88.8199	SK	0	0
shergaon	27.1257	92.2589	AR	0	0
shergaon circle	27.0439	92.3232	AR	1	3077
shermun	22.3344	92.6120	MZ	0	0
sherpur	24.6682	92.3493	AS	0	0
shi yomi	28.6786	94.2592	AR	1	13310
shikhi	27.2333	93.7000	AR	0	0
shilbaji	26.4796	89.9915	AS	0	0
shilghagri	26.4026	89.9258	AS	0	0
shillong	25.5689	91.8831	ML	0	143229
shimong	28.6029	95.0687	AR	0	0
shinli	28.5578	95.6005	AR	0	0
shiong	26.6952	94.9271	NL	0	0
shipungrr	26.0576	94.7973	NL	0	0
shonkaria	26.4571	91.4653	AS	0	0
shorbung	25.2598	94.1341	MN	0	0
shribong	27.1657	88.2522	SK	0	0
shuganu	24.2955	93.8737	MN	0	5132
shupa	27.1720	88.4241	SK	0	0
siajuli	27.3757	94.0954	AS	0	0
sialsuk	23.3954	92.7550	MZ	0	0
siang	28.2121	94.9924	AR	1	0
sibapurikhal	24.5688	93.0945	MN	0	0
sibbuk	28.3637	95.2644	AR	0	0
sibbum	28.3176	95.1523	AR	0	0
sibe circle	27.7657	94.4596	AR	1	1797
sibnagar	23.6526	91.2372	TR	0	0
sibong	24.3252	94.2521	MN	0	0
sibsagar	26.9164	94.6555	AS	1	1151050
sibutalung	23.5833	92.7000	MZ	0	0
sicham	27.1435	92.5767	AR	0	0
sidhabari	26.2676	92.3394	AS	0	0
sidhung	24.5136	92.3455	AS	0	0
sidli	26.5350	90.4527	AS	0	0
sidli pt	26.4937	90.4679	AS	1	161639
siejlieh	25.5365	91.2471	ML	0	0
sigar	28.0775	95.3958	AR	0	0
siging	27.1795	88.2824	SK	0	0
sihphir	23.8199	92.7411	MZ	0	0
sikarhati	26.0309	91.4847	AS	0	0
sikhong sekmai	24.6380	94.0934	MN	0	7390
silachari	23.2310	91.7748	TR	0	0
silapathar	27.5944	94.7240	AS	0	25662
silchar	24.8249	92.7464	AS	1	704465
silchar part-x	24.8173	92.8136	AS	0	6313
sildubi	26.5844	93.3101	AS	0	0
silghat	26.6030	92.9264	AS	0	0
silingi	27.2089	88.4965	SK	0	0
silkuri	24.7317	92.7881	AS	0	0
silli	28.2326	95.2224	AR	0	0
silobari	26.0044	91.1377	AS	0	0
silonijan	26.3695	93.6987	AS	1	94669
silsango circle	27.4358	93.5184	AR	1	1924
silsili demow kinar	27.1998	94.8038	AS	0	0
simaldahi	26.4054	89.9138	AS	0	0
simaltapu	26.4344	89.8738	AS	0	0
simaluguri	26.9185	94.7568	AS	0	8286
simanagaon	26.4291	92.9653	AS	0	0
simeinasora	22.0156	92.6061	MZ	0	215
simila	26.0170	91.1587	AS	0	0
simkharka	27.2450	88.4025	SK	0	0
simlabari	26.1000	90.4500	AS	0	0
simuge	28.8139	95.1280	AR	0	0
singa circle	28.8802	95.1312	AR	1	1827
singchung	27.2107	92.5065	AR	0	0
singchung adc	27.1784	92.4796	AR	1	14534
singhat	24.1425	93.5867	MN	0	0
singhik	27.5214	88.5559	SK	0	0
singimari	26.3959	90.2002	AS	0	0
singing	28.8961	94.7850	AR	0	0
singitham	27.1610	88.3628	SK	0	0
singkap	24.8627	94.2527	MN	0	0
singlijan	26.9253	93.4634	AS	0	0
singling	27.1775	88.1971	SK	0	0
singmarigaon	26.0504	92.6030	AS	0	0
singngat	24.0953	93.6208	MN	1	15802
singra	25.9438	91.1565	AS	0	0
singrep	27.1377	88.2313	SK	0	0
singri	26.6089	92.4610	AS	0	0
singrimari	25.7318	89.8968	ML	0	0
singtam	27.2347	88.5017	SK	0	6133
singura	24.7094	92.4726	AS	0	0
sipajhar	26.3944	91.8802	AS	1	227234
sirbatam	27.2145	88.2104	SK	0	0
sirdukbari	23.7687	91.5913	TR	0	0
sirire	25.9105	94.7670	NL	0	0
sirtiso	25.8337	92.5241	AS	0	0
siruttondamadavi	11.6612	79.5717	MZ	0	0
sirwani	27.2482	88.4801	SK	0	0
sissibargaon	27.5305	94.7232	AS	1	234030
sissiborgaon	27.5273	94.6755	AS	0	0
sisumuria	27.2027	95.2293	AS	0	0
sitangtola	26.4300	89.9163	AS	0	0
sitimi	25.8613	94.7148	NL	1	4835
siyum	28.3426	94.0346	AR	0	0
siyum adc	28.4705	94.0399	AR	1	6866
soalkuchi	26.1681	91.5711	AS	0	13917
sochumei	25.4833	94.2333	MN	0	0
soha circle	27.1858	95.5856	AR	1	3223
sohiong	25.5660	91.7840	ML	1	42249
sohrarim	25.3500	91.7333	ML	0	0
sokpao	24.9797	94.2658	MN	0	0
solmara	26.3796	91.2951	AS	0	0
solti	27.1371	88.3380	SK	0	0
sombari	27.1403	88.1505	SK	0	0
somdal	25.1679	94.2891	MN	0	0
sonabil	26.8187	92.6411	AS	0	0
sonai	24.5908	92.8725	AS	1	324315
sonaimukh	24.7256	92.8812	AS	0	0
sonakhira	24.5706	92.2884	AS	0	0
sonali dabri	26.3488	89.8270	AS	0	0
sonamura	23.4730	91.3219	TR	1	246955
sonapur	26.1067	92.0117	AS	1	143371
sonari	26.9968	94.9880	AS	1	150466
sonarihola	26.5484	92.8807	AS	0	0
sonarijangaon	26.2239	93.1368	AS	0	0
sonbaraghat	24.7539	92.8400	AS	0	0
soneswar	26.3438	91.6423	AS	0	0
song song	25.4762	94.1697	MN	1	47170
songchal	24.1647	93.3712	MN	0	0
songkong	24.0904	93.6789	MN	0	0
songllaka	27.2016	88.7185	SK	0	0
songpekmun	24.3216	93.2862	MN	0	0
songsak	25.6863	90.5937	ML	1	36626
songsang	24.4857	93.3163	MN	0	0
songsong	25.4982	94.1367	MN	0	0
sonitpur	26.7675	92.9643	AS	1	1924110
sonparam	25.0200	93.5910	MN	0	0
sorakpani	27.1291	88.3427	SK	0	0
sorbhog	26.4861	90.8859	AS	0	7614
soreng	27.1899	88.2019	SK	1	64760
sosing	27.2799	88.3534	SK	0	0
sotokur	26.1672	94.7856	NL	1	10079
south garo hills	25.3016	90.5853	ML	1	0
south kanghmun	23.2142	92.7404	MZ	0	0
south salmara	25.7910	89.9216	AS	1	83063
south salmara mancachar	25.7089	89.8887	AS	1	0
south tripura	23.1671	91.6095	TR	1	876001
south west garo hills	25.4724	89.9340	ML	1	0
south west khasi hills	25.3215	91.2946	ML	1	0
sribar lakhipur	24.8193	93.0010	AS	0	0
srihati	26.1959	91.5508	AS	0	0
srijangram	26.3267	90.7030	AS	1	266700
srikona	24.8352	92.7158	AS	0	0
srirampur	26.4286	89.8999	AS	0	0
suagpur	26.6850	91.7061	AS	0	0
suangdoh	24.1205	93.4646	MN	1	6328
suanggiri	25.5101	90.7988	ML	0	0
suangpuilawn	23.9493	93.0400	MZ	0	0
subankhata	26.7867	91.4170	AS	0	0
subansiri pt i	27.2149	94.3259	AS	1	75090
subuk	27.2286	88.3208	SK	0	0
suchan	27.1984	88.2960	SK	0	0
suiram	27.1724	88.4480	SK	0	0
sukan bamnai	26.4138	89.9399	AS	0	0
sukan pukhuri	27.1217	94.8702	AS	0	0
sulpukh	27.1521	88.3384	SK	0	0
sulung	27.1944	93.3740	AR	0	0
sumbuk	27.1179	88.3723	SK	0	0
sumik	27.1779	88.4702	SK	0	0
sumin	27.2405	88.5361	SK	0	0
sunduba	26.3594	92.2249	AS	0	0
sungro	26.2570	94.3238	NL	1	13046
sunpura circle	27.9721	96.0432	AR	1	5529
suntale	27.1752	88.2728	SK	0	0
suntalitar	27.1978	88.6527	SK	0	0
suruhuto	26.1586	94.5980	NL	1	13957
sutnga	25.3704	92.4375	ML	0	0
t vaichong	25.1785	93.8242	MN	1	21775
tabumoreng	27.3439	93.0740	AR	0	0
tachhip	23.5828	92.7206	MZ	0	0
tachuthang	27.1979	88.2652	SK	0	0
tadong	27.3025	88.6022	SK	0	0
tadubi	25.3810	94.0800	MN	1	90993
tadung	27.2344	88.2435	SK	0	0
tagengs	27.0906	93.5062	AR	0	0
taipi duidam	27.2912	96.0437	AR	0	7151
taipudia	27.8106	94.6081	AR	0	0
tairakuri	26.4728	94.1527	AS	0	0
tairenpokpi	24.6432	93.6703	MN	0	0
tajobum	28.3500	96.6333	AR	0	0
takarjala	23.7062	91.4203	TR	0	0
takarnam	27.1061	93.5243	AR	0	0
takchhong	27.2127	88.6462	SK	0	0
takhlibilar pathar	26.5004	90.9352	AS	0	6611
takirambari	24.2270	91.9529	TR	0	0
taksing	28.3748	93.2437	AR	0	0
taksing circle	28.4644	93.3399	AR	1	1295
takuamar	26.4218	90.4362	AS	0	0
takum	27.7948	93.6092	AR	0	0
talamalai	11.6176	77.0060	MZ	0	0
tali adc	27.9692	93.7747	AR	1	8993
taliha	28.2322	94.1442	AR	0	0
taliha adc	28.2055	94.0895	AR	1	10254
tallui	25.1904	94.3246	MN	0	0
talong	27.5000	92.9667	AR	0	0
taloulong	25.1137	93.6370	MN	0	0
talphoi	24.3181	93.6239	MN	0	0
taluagaon	26.3221	89.8397	AS	0	0
talung dzong	27.1743	92.2010	AR	0	0
tama hat	26.3011	89.8499	AS	0	0
tamaso	27.1277	93.3931	AR	0	0
tamei	25.1565	93.6801	MN	0	0
tamenglong	24.9755	93.5156	MN	1	140651
tamenglong north	25.1893	93.7027	MN	1	28056
tamenglong west	24.9819	93.3444	MN	1	27742
tamid arung	28.9077	94.5712	AR	0	0
tamkhung	26.3823	95.0064	NL	0	0
tamlu	26.6969	94.7455	NL	1	5852
tamma	25.1805	93.7164	MN	0	0
tammu	27.8416	94.3708	AR	0	0
tamthuk	27.1860	88.2452	SK	0	0
tamulpur	26.6741	91.5816	AS	1	249760
tamze	27.4215	88.7743	SK	0	0
tanak	27.2425	88.4470	SK	0	0
tanden	28.3148	95.7813	AR	0	0
tangji	27.1632	88.4547	SK	0	0
tangla	26.6569	91.9138	AS	0	17183
tangmaolia	27.2833	93.0333	AR	0	0
tapun	27.5781	96.3829	AR	0	0
tarabari	26.2309	91.1152	AS	0	0
tarak lengdi	27.8727	93.7273	AR	0	0
tarak lengdi cicle	27.7570	93.8400	AR	1	3401
taranagar	23.9688	91.3708	TR	0	15481
tarangbiang	25.2061	92.2078	ML	0	0
tarangmukh	26.3233	90.2444	AS	0	0
tarani	26.4854	91.5997	AS	0	0
tarani pather gaon	27.2874	95.2750	AS	0	0
tarapur pt vi	24.8516	92.7667	AS	0	8753
tarapur vii	24.8131	92.7822	AS	0	6977
taraso	26.9954	93.4137	AR	0	0
taraso circle	26.9859	93.4110	AR	1	2507
tarathang	27.2182	88.6436	SK	0	0
tarebhir	27.1758	88.1535	SK	0	0
tarkin	27.1801	88.6312	SK	0	0
tarku	27.2398	88.4206	SK	0	0
tasangki	25.4973	93.6679	NL	0	0
tasku	25.9518	91.7463	ML	0	0
tato eac	28.4674	94.4122	AR	1	2711
tawai	27.7923	96.7803	AR	0	0
tawang	27.6619	91.9536	AR	1	0
tawang hq	27.6391	91.8235	AR	1	18851
tawang town	27.5742	91.7950	AR	0	11202
tawipui	22.6979	92.8498	MZ	0	0
tawitaw	23.9667	92.7167	MZ	0	0
tawkzawl	23.8796	92.8525	MZ	0	0
tawngkalawng	22.1791	92.8834	MZ	0	0
tegheria	26.1286	92.2194	AS	0	5567
teidukhan	24.3546	92.8513	MZ	0	0
teikhang	24.5947	93.3737	MN	0	0
tekgairi	27.1591	88.4913	SK	0	0
tekhug	27.3744	88.8037	SK	0	0
teliamura	23.8380	91.6818	TR	1	161199
telipara	26.0297	91.0797	AS	0	0
tembang	27.3440	92.3920	AR	0	0
tengabari	26.0678	90.6951	AS	0	0
tengakhat	27.3763	95.2532	AS	1	220478
tengapania	27.1829	94.6510	AS	0	0
tengnarpat	26.2887	89.8012	AS	0	0
tengnoupal	24.4118	94.1913	MN	1	16145
tening	25.3613	93.6228	NL	1	25864
teporchali	27.1891	94.8300	AS	0	0
tesha	27.3186	92.6851	AR	0	0
tethaliang	28.1828	96.1186	AR	0	0
tezpur	26.6130	92.7819	AS	1	282032
tezu hq	28.1038	96.2241	AR	1	35320
thadlaskein	25.5553	92.2100	ML	1	137939
thaijuari	25.5643	92.9705	AS	0	0
thakurbari	24.3976	92.2280	TR	0	0
thanga	24.5326	93.8369	MN	0	0
thanggu	27.8979	88.5368	SK	0	0
thangmo	25.6512	92.6513	AS	0	0
thanlon	24.2968	93.3083	MN	1	11590
tharpu	27.1422	88.1926	SK	0	0
thayang	25.9492	92.1176	ML	0	0
thegamukh	22.8786	92.4457	MZ	0	0
thegu	27.3734	88.7906	SK	0	0
thekabong	27.2478	88.6641	SK	0	0
thekashu pt-i	25.9836	90.7790	AS	0	4384
thelamara	26.8261	92.5677	AS	1	1107
thembang circle	27.3759	92.3817	AR	1	1334
thenhlum	23.2236	92.5633	MZ	0	0
thenzawl	23.3167	92.7500	MZ	0	7259
theronliang	28.2751	96.5596	AR	0	0
thiak	23.4693	92.7110	MZ	0	0
thibapara	25.2448	90.2227	ML	0	0
thilon	24.9912	93.4070	MN	0	0
thindawl	24.1783	92.7005	AS	0	0
thingbu	27.6598	92.1014	AR	0	0
thingbu circle	27.7091	92.1650	AR	1	1592
thingfal	22.6164	92.8729	MZ	0	0
thingje	25.2632	93.3704	AS	0	0
thingsai	22.9284	93.0987	MZ	0	0
thingsat	24.1986	92.9390	MZ	0	0
thingsulthliah	23.6975	92.8327	MZ	1	14528
thiyam	24.6900	93.8643	MN	0	0
thlanship	24.1440	93.2084	MN	0	0
thongbolgiri	25.5995	90.3984	ML	0	0
thongju	24.7576	93.9374	MN	0	10836
thonglang	25.2398	93.9242	MN	0	0
thonokhyu	25.9690	94.9060	NL	0	0
thonoknyu	25.9941	95.0013	NL	1	18600
thoubal	24.6221	94.0100	MN	1	422168
thowbanga	26.8134	92.8958	AS	0	0
thrizino adc	27.2828	92.7359	AR	1	4863
thudmpui	22.9759	92.7098	MZ	0	0
thungling	27.1643	88.1704	SK	0	0
thuruk	25.3217	92.7150	ML	0	0
tihu pt	26.4822	91.3200	AS	1	81298
tikalpur	24.9495	92.9629	AS	0	0
tikhak rima putok	27.3368	96.2170	AR	0	0
tikhak rima putok circle	27.3500	96.3808	AR	1	1344
tikirabali	27.3409	95.1354	AS	0	0
tikpur	27.1314	88.1384	SK	0	0
tikrikila	25.9410	90.2210	ML	0	0
tikrikilla	25.9181	90.3005	ML	1	58388
tilabani	26.3926	89.8843	AS	0	0
tilai	27.6696	96.3146	AR	0	0
tilapara	25.9747	90.9009	AS	0	0
timorbong	27.1579	88.1833	SK	0	0
tinali paglam circle	28.0147	95.5742	AR	1	5319
tinek	27.2416	88.5052	SK	0	0
tingaon	25.0541	92.5732	AS	0	0
tingiri nc	27.3727	94.2795	AS	0	0
tingkhong	27.2205	95.1033	AS	1	159295
tingling	27.1971	88.4482	SK	0	0
tingrai borhula	27.4017	95.2345	AS	0	0
tingrai gaon	27.4679	95.5670	AS	0	0
tiniali	26.5657	93.9942	AS	0	0
tinkhang	27.2132	95.1732	AS	0	0
tinkitam	27.2392	88.3302	SK	0	0
tinsong	24.2904	93.1970	MN	0	0
tinsukia	27.6000	95.6000	AS	1	1327929
tipaimukh	24.2673	93.1488	MN	1	16117
tipamia	27.2637	95.1767	AS	0	0
tipang	27.2996	95.8571	AR	0	0
tipkai	26.2897	90.0325	AS	0	0
tiplai	26.0503	90.9809	AS	0	0
tirap	27.0192	95.5179	AR	1	111975
tirbin	28.0217	94.5734	AR	0	0
tirbin eac	28.0145	94.5760	AR	1	5662
tirkang	29.0896	95.1464	AR	0	0
titabar	26.6014	94.2039	AS	0	7836
titabor	26.5047	94.1693	AS	1	201791
titabor tangia	26.3155	94.0639	AS	0	0
titabor town	26.5919	94.1945	AS	0	17920
titkuri	26.4526	91.7125	AS	0	0
tiyingchomo	26.1122	94.2446	NL	0	0
tizit	26.8981	95.0398	NL	1	23698
tlabung	22.9120	92.4980	MZ	0	4554
tlangnuam	23.7432	92.7168	MZ	1	311731
toichum	24.1634	93.8015	MN	0	0
tokal	27.2323	88.4681	SK	0	0
tokiye	26.0219	94.6601	NL	1	4565
tokradia	26.2426	91.5527	AS	0	0
tolbol	24.2669	93.2817	MN	0	0
tolbung	24.3842	93.1520	MN	0	0
tonglon	24.2418	93.5377	MN	0	0
tongseng	25.3239	92.5021	ML	0	0
tonwa	28.3082	96.0311	AR	0	0
torban	24.7676	93.9469	MN	0	5459
toru circle	27.2541	93.7251	AR	1	3006
tousem	25.0855	93.3659	MN	0	0
toushen khund	25.1168	93.3836	MN	0	0
tralin	28.6564	96.2152	AR	0	0
tsaikiyang	25.9762	94.6669	NL	0	0
tseminyu	25.9416	94.1601	NL	1	56839
tsetang	27.8333	88.7833	SK	0	0
tsogin	25.9278	94.0649	NL	1	5525
tsudikong	26.6798	94.6436	NL	0	4416
tsurangkong	26.4681	94.3525	NL	1	242
tsurungto	26.0072	94.8535	NL	1	1294
tsutuho	25.8057	94.6141	MN	0	0
tualbung	23.7621	92.9404	MZ	0	0
tuensang	26.2670	94.8242	NL	0	36774
tuensang district	26.2500	94.7500	NL	1	196596
tuensang sadar	26.2619	94.7929	NL	1	47885
tuibong	24.3427	93.6512	MN	1	59875
tuichawngtlang	22.1523	92.6785	MZ	0	626
tuichong	22.9177	92.5230	MZ	0	0
tuidam	23.9265	92.3690	MZ	0	0
tuidang	22.2544	92.8287	MZ	0	0
tuilutkawn	23.7147	92.4467	MZ	0	0
tuipang	22.1709	92.9439	MZ	1	19366
tuisen	23.5290	93.1742	MZ	0	0
tuisentlang	22.1185	92.6802	MZ	0	726
tukkalh	23.9317	92.3722	TR	0	0
tukrajhar	26.6639	90.4514	AS	0	0
tukrapara	26.0964	91.2242	AS	0	0
tulihal	24.7538	93.8855	MN	0	0
tulshimukh	26.2047	93.2053	AS	0	0
tulsimukh	26.2473	92.6801	AS	0	0
tumlong	27.4167	88.5833	SK	0	0
tumpung	26.1984	93.1565	AS	0	0
tupamari	26.1354	91.0903	AS	0	0
tuphema	25.4805	94.1363	MN	0	0
tupkhana pt i	24.8558	92.7612	AS	0	4640
tupul	24.7319	93.4751	MN	0	0
turet	27.1454	95.5895	AR	0	0
turibari	27.3614	94.6296	AS	0	0
turukdanda	27.1042	88.4076	SK	0	0
turung	27.1422	88.5067	SK	0	0
tusom	24.7920	94.4268	MN	0	0
tusora khulan	25.4011	94.5891	MN	0	0
tuting	28.9834	94.8568	AR	0	0
tuting adc	29.0794	94.7332	AR	1	5278
udaipur	23.5526	91.4946	TR	1	277842
udalguri	26.7336	92.0921	AS	1	831668
udarband	24.8820	92.8818	AS	0	0
udarbond	24.9648	92.9603	AS	1	124090
udari	26.2860	92.2951	AS	0	0
udiana	26.4609	91.6060	AS	0	4644
uiphum	22.4958	92.6093	MZ	0	0
ujani majuli circle	27.0003	94.3006	AS	1	6018
ukhrul	25.0483	94.3588	MN	1	183998
ukiam	25.8163	91.3250	ML	0	0
ulubam	26.1176	92.1017	AS	0	0
ulubari	27.1865	94.0989	AS	0	0
umednagar	24.5667	92.6167	AS	0	0
umjah	25.4911	91.1141	ML	0	0
umlaiteng	25.7964	92.0668	ML	0	0
umling	25.9661	91.9389	ML	1	87021
umlympung	25.4706	91.8239	ML	0	0
umpanai christian	25.9357	92.2926	AS	0	0
umpli	25.8734	91.8819	ML	0	0
umran	25.7701	91.8781	ML	0	0
umrangso	25.5119	92.7376	AS	0	10376
umshem	25.7247	91.2917	ML	0	0
umsning	25.8397	91.9878	ML	1	75512
umsohphie	25.6471	91.8137	ML	0	0
umswai	25.9400	92.2387	AS	0	0
unakoti	24.3278	92.0038	TR	1	277335
ungku	27.1890	88.2857	SK	0	0
ungma	26.2963	94.5038	NL	0	0
upar hali	26.1031	91.5088	AS	0	7095
upper siang	28.8335	94.9181	AR	1	0
upper subansiri	28.3000	94.0000	AR	1	83448
urao basti	26.8762	93.4273	AS	0	0
uriamguri	27.3326	95.2032	AS	0	0
uriamguri baligaon	27.3892	94.2979	AS	0	0
uriyamguri	27.5087	94.3334	AS	0	0
uttar athiabari	26.5233	90.9619	AS	0	6091
uttar champamura	23.8312	91.3399	TR	0	11359
uttar krishnapur part-i	24.7906	92.7934	AS	0	6960
uttar krishnapur pt iii	24.7759	92.7924	AS	0	5187
uzankuri	26.1041	91.6011	AS	0	0
vally view	25.8625	93.4417	AS	0	0
vanbawng	24.0409	93.0604	MZ	0	0
vancheng	23.4371	93.0459	MZ	0	0
vandal	9.4605	78.7908	MZ	0	0
vangai range	24.4858	93.1110	MN	1	12678
